baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	102.250621550122	0.604486058039618	0.256254526209924	2.35892831623361	0.0183277957326876	0.0361013328396598
AT1G01020	415.949200960202	-0.177237032085425	0.147542494545978	-1.20126091558112	0.229650006427092	0.316505591432604
AT1G03987	1.49416901047193	-1.80442579923671	2.10564524148455	-0.856946727628502	0.391474326698358	0.487070117763334
AT1G01030	48.5829495791768	-0.79483624486343	0.544386741571333	-1.46005805095325	0.144274120285683	0.215010326155417
AT1G01040	1044.91977777138	-0.901524414136608	0.171783367847315	-5.24803085091395	1.53733557663326e-07	8.88803186560249e-07
AT1G03993	0	NA	NA	NA	NA	NA
AT1G01046	5.07756140944818	-1.19077419899367	1.03299464639328	-1.15273995189741	0.249017137814385	0.338500847983041
AT1G01050	2055.71101819566	1.1024805989827	0.208674629482294	5.28325173844983	1.26910808418779e-07	7.42965012125344e-07
AT1G03997	0.144728720816787	0	4.40735632396697	0	1	NA
AT1G01060	1823.82188252104	5.07115517602991	1.00823428949685	5.02973885024344	4.9114832522333e-07	2.57802979828851e-06
AT1G01070	74.7871448941321	0.576995041256105	0.507667865508064	1.13656010249666	0.25572222682942	0.345957001423348
AT1G04003	0	NA	NA	NA	NA	NA
AT1G01080	2791.27381514477	-0.75065563824009	0.146070264621042	-5.13900375403275	2.7619888188384e-07	1.51902852423012e-06
AT1G01090	5940.94130420546	1.38577803012246	0.304652664511165	4.54871462340903	5.39745781037627e-06	2.32162572076728e-05
AT1G01100	7605.5697929269	1.26662125914644	0.169908226545653	7.45473768338174	9.00468057416745e-14	1.3866611747756e-12
AT1G01110	47.7430703956255	-0.548006300609108	0.332098305220795	-1.65013278295644	0.098915780964168	0.155822007639035
AT1G01120	1478.45498383582	-1.61019930350237	0.346457563462652	-4.64760903877899	3.3580459644408e-06	1.50452105609137e-05
AT1G01130	32.7513161600962	0.197012034786294	0.351625911237641	0.560288728702778	0.575282514205031	0.662853391943391
AT1G01140	2123.90694109781	0.893241103657439	0.280160925878266	3.18831436203051	0.00143104864538345	0.00371261565894247
AT1G01150	3.45582035902702	0.00681942026065135	1.12935298581116	0.00603834261415912	0.995182128933209	0.998047649056724
AT1G01160	535.071935979733	0.735128862184123	0.209817579922036	3.50365714091871	0.000458915802714577	0.00132841642730264
AT1G04007	14.4447146894732	-0.494837572392713	0.587633312965315	-0.842085636526737	0.399740020533732	0.495292518648206
AT1G01170	859.54990882503	-0.303302620436879	0.21027036149978	-1.4424411423157	0.149177964415601	0.221128017247146
AT1G04013	3.73316875272305	-2.0522216868731	1.22089951965691	-1.68090957022393	0.0927804807840329	0.147468438599692
AT1G01180	141.22033424334	-1.42420476610865	0.313014255803632	-4.54996774013422	5.36541407410479e-06	2.31040691602146e-05
AT1G01183	0.65189467336313	-1.37737475486378	2.56389631875117	-0.537219366005672	0.591116095689452	NA
AT1G01190	99.185593387628	-2.56990792024523	0.709264642678267	-3.62334136739279	0.000290821592736487	0.000881145934896645
AT1G01200	33.2352438929425	0.121851808515885	0.454249413229656	0.2682486866621	0.788507901209332	0.84322913110838
AT1G01210	586.010368433013	0.966136860448792	0.250369044466141	3.85885109123164	0.000113921320962068	0.000376815430488048
AT1G04017	0	NA	NA	NA	NA	NA
AT1G01220	910.710391092702	-1.87933504531042	0.242860290902764	-7.73833811334298	1.00724692689633e-14	1.7465706779359e-13
AT1G04023	0	NA	NA	NA	NA	NA
AT1G01225	76.7294939604596	0.0928999003450916	0.251460878718156	0.3694407687536	0.711799214811029	0.779369362056828
AT1G01230	462.502964497381	-1.8872869610852	0.236046703166803	-7.99539640149748	1.291576401421e-15	2.48617765415915e-14
AT1G01240	510.950979917621	-1.70703356166607	0.318795874681506	-5.35462876792708	8.57322490132249e-08	5.16592896165981e-07
